#Task Selector: 5
#PID Parameters: kp: 0.09, kd: 0.04, ki: 0.01
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0.02 0.00 0.00 0.00 0.00 -97.45 14.50 -9.75 1.45 -609.06 90.61 -60.91 9.06
0.03 0.00 0.00 0.00 0.00 -100.61 14.52 -19.81 2.90 -625.67 90.27 -123.47 18.09
0.05 0.00 0.00 0.00 0.00 -100.60 13.29 -29.87 4.23 -699.93 92.45 -193.47 27.33
0.06 0.00 0.00 0.00 0.00 -97.44 13.28 -39.61 5.56 -632.67 86.22 -256.73 35.96
0.08 0.00 0.00 0.00 0.00 -91.33 13.26 -48.74 6.88 -497.68 72.27 -306.50 43.18
0.09 0.00 0.00 0.00 0.00 -88.36 13.25 -57.58 8.21 -715.44 107.32 -378.04 53.91
0.10 0.00 0.00 0.00 0.00 -88.36 13.25 -66.42 9.54 -837.89 125.69 -461.83 66.48
0.12 0.00 0.00 0.00 0.00 -82.60 13.24 -74.68 10.86 -577.77 92.62 -519.61 75.74
0.13 0.00 0.00 0.00 0.00 -79.79 12.06 -82.65 12.07 -542.19 81.94 -573.83 83.94
0.15 0.00 0.00 0.00 0.00 -74.31 10.89 -90.09 13.15 -498.38 73.07 -623.67 91.25
0.16 0.00 0.00 0.00 0.00 -71.65 15.53 -87.51 13.26 181.19 7.26 -544.64 82.91
0.17 0.00 0.00 0.00 0.00 -74.31 10.89 -84.88 12.90 160.55 -22.11 -466.02 71.67
0.19 0.00 0.00 0.00 0.00 -77.03 12.06 -82.52 12.77 181.86 -9.49 -377.84 61.48
0.25 0.00 0.00 0.00 0.00 -74.31 12.06 -80.21 12.65 149.07 -7.87 -299.67 52.07
0.27 0.00 0.00 0.00 0.00 -66.40 12.06 -77.71 12.53 39.09 -1.89 -245.99 44.65
0.28 0.00 0.00 0.00 0.00 -63.83 12.06 -75.26 12.41 212.31 -10.37 -153.22 32.88
0.29 0.00 0.00 0.00 0.00 -58.79 13.19 -72.30 12.40 215.09 -0.47 -47.92 20.27
0.31 0.00 0.00 0.00 0.00 -53.87 13.18 -69.43 12.40 242.02 -0.49 34.06 10.96
0.32 0.00 0.00 0.00 0.00 -49.04 12.06 -66.35 12.40 218.07 -0.02 110.09 2.76
0.33 0.00 0.00 0.00 0.00 -46.66 12.06 -63.59 12.51 201.63 8.46 180.09 -3.70
0.34 0.00 0.00 0.00 0.00 -46.66 12.06 -61.09 12.17 211.32 -29.39 183.10 -7.36
0.35 0.00 0.00 0.00 0.00 -44.30 13.17 -58.09 12.39 257.45 19.50 192.79 -3.20
0.37 0.00 0.00 0.00 0.00 -39.64 12.06 -54.35 12.39 321.80 -0.03 206.78 -2.26
0.38 0.00 0.00 0.00 0.00 -30.51 12.05 -49.97 12.39 345.95 -0.03 226.47 -1.47
0.40 0.00 0.00 0.00 0.00 -26.02 10.96 -45.93 12.28 275.21 -7.48 250.08 -2.03
0.41 0.00 0.00 0.00 0.00 -21.58 8.78 -41.71 11.96 251.38 -19.49 253.99 -2.94
0.42 0.00 0.00 0.00 0.00 -17.17 9.88 -37.54 11.62 334.42 -26.62 265.93 -5.56
0.44 0.00 0.00 0.00 0.00 -8.43 8.80 -33.00 11.19 322.21 -31.09 273.94 -8.62
0.45 0.00 0.00 0.00 0.00 -4.08 7.72 -28.50 10.75 295.44 -28.51 281.68 -11.47
0.47 0.00 0.00 0.00 0.00 0.26 7.72 -23.81 10.32 331.04 -30.60 294.62 -15.37
0.48 0.00 0.00 0.00 0.00 4.60 6.63 -18.69 9.78 358.95 -37.97 309.39 -16.23
0.50 0.00 0.00 0.00 0.00 8.94 4.46 -13.36 8.91 341.83 -55.92 317.82 -23.77
0.51 0.00 0.00 0.00 0.00 13.29 4.45 -8.07 8.14 368.50 -52.94 322.49 -29.07
0.53 0.00 0.00 0.00 0.00 17.66 3.35 -3.25 7.27 317.48 -57.37 319.65 -34.80
0.54 0.00 0.00 0.00 0.00 19.85 3.34 1.33 6.51 321.95 -53.46 324.32 -39.40
0.56 0.00 0.00 0.00 0.00 22.05 3.33 5.70 5.97 301.22 -37.60 329.30 -41.21
0.57 0.00 0.00 0.00 0.00 24.26 2.23 9.84 5.20 285.00 -52.61 324.36 -43.81
0.59 0.00 0.00 0.00 0.00 26.49 1.12 13.33 4.44 230.51 -50.70 315.19 -45.77
0.60 0.00 0.00 0.00 0.00 26.49 1.12 16.39 3.78 232.17 -50.10 308.86 -47.93
0.62 0.00 0.00 0.00 0.00 30.94 1.09 19.46 3.11 201.73 -43.59 295.93 -49.23
0.63 0.00 0.00 0.00 0.00 30.95 -0.01 22.09 2.45 169.35 -42.70 276.97 -49.70
0.64 0.00 0.00 0.00 0.00 33.20 -0.03 24.52 2.00 179.83 -33.29 260.77 -47.44
0.66 0.00 0.00 0.00 0.00 33.20 -0.03 26.51 1.55 137.98 -31.07 237.72 -45.25
0.67 0.00 0.00 0.00 0.00 35.47 -1.16 28.29 1.10 122.49 -31.02 218.22 -42.61
0.69 0.00 0.00 0.00 0.00 35.46 -0.05 29.85 0.76 108.32 -23.58 196.86 -39.62
0.70 0.00 0.00 0.00 0.00 35.46 -0.05 31.19 0.42 96.03 -24.26 176.34 -38.29
0.72 0.00 0.00 0.00 0.00 35.46 -0.05 32.31 0.19 74.08 -15.11 155.25 -34.54
0.73 0.00 0.00 0.00 0.00 35.47 -1.16 33.21 -0.04 60.59 -15.38 138.26 -31.01
0.75 0.00 0.00 0.00 0.00 33.20 -0.03 33.88 -0.15 47.18 -8.10 119.76 -26.81
0.76 0.00 0.00 0.00 0.00 33.20 -0.03 34.11 -0.26 15.13 -7.52 101.10 -23.20
0.77 0.00 0.00 0.00 0.00 30.95 -0.01 34.11 -0.26 0.00 0.00 84.16 -18.93
0.79 0.00 0.00 0.00 0.00 28.72 0.01 33.66 -0.26 -33.62 0.29 62.82 -15.57
0.80 0.00 0.00 0.00 0.00 26.48 2.22 32.99 -0.03 -40.50 13.55 44.97 -11.11
0.82 0.00 0.00 0.00 0.00 24.27 1.13 31.87 0.20 -86.29 17.68 24.09 -6.24
0.83 0.00 0.00 0.00 0.00 24.27 1.13 30.75 0.31 -78.39 8.33 5.42 -3.05
0.85 0.00 0.00 0.00 0.00 19.86 2.25 29.19 0.55 -105.89 15.65 -14.77 0.94
0.86 0.00 0.00 0.00 0.00 19.85 3.34 27.63 0.88 -108.72 23.66 -33.05 4.82
0.88 0.00 0.00 0.00 0.00 17.66 3.35 25.85 1.34 -118.48 30.00 -50.96 9.35
0.89 0.00 0.00 0.00 0.00 13.29 4.45 23.85 1.78 -139.86 31.49 -69.66 13.31
0.91 0.00 0.00 0.00 0.00 11.11 4.46 21.65 2.23 -140.41 28.53 -85.22 16.92
0.92 0.00 0.00 0.00 0.00 8.94 6.63 19.44 2.90 -155.52 46.92 -100.77 21.61
0.94 0.00 0.00 0.00 0.00 4.60 5.55 17.03 3.45 -165.84 38.10 -113.99 25.39
0.95 0.00 0.00 0.00 0.00 4.59 7.72 14.84 4.00 -152.71 38.39 -125.21 27.88
0.97 0.00 0.00 0.00 0.00 0.26 7.72 12.44 4.66 -162.97 44.69 -132.88 30.58
0.98 0.00 0.00 0.00 0.00 -4.08 7.72 9.61 5.32 -194.01 45.04 -144.44 34.25
1.00 0.00 0.00 0.00 0.00 -4.08 7.72 7.21 5.86 -164.93 37.66 -150.35 36.45
1.01 0.00 0.00 0.00 0.00 -8.43 8.80 4.39 6.41 -180.09 34.75 -157.48 37.56
1.02 0.00 0.00 0.00 0.00 -10.60 8.80 1.56 6.95 -193.93 37.37 -165.03 38.29
1.04 0.00 0.00 0.00 0.00 -12.79 9.88 -1.05 7.50 -184.63 38.45 -169.50 38.99
1.05 0.00 0.00 0.00 0.00 -14.97 9.88 -3.66 8.04 -184.74 38.41 -173.94 39.98
1.07 0.00 0.00 0.00 0.00 -17.17 10.97 -6.27 8.47 -174.62 29.00 -175.85 38.19
1.08 0.00 0.00 0.00 0.00 -17.17 10.97 -8.44 9.02 -151.15 37.63 -174.38 38.14
1.10 0.00 0.00 0.00 0.00 -19.37 12.05 -10.84 9.45 -160.18 28.99 -175.13 37.20
1.11 0.00 0.00 0.00 0.00 -21.58 10.96 -13.02 9.77 -157.28 23.37 -174.56 35.07
1.13 0.00 0.00 0.00 0.00 -21.58 12.05 -14.77 10.21 -115.12 28.54 -166.67 33.42
1.14 0.00 0.00 0.00 0.00 -23.80 9.87 -16.74 10.42 -136.94 14.95 -163.87 31.14
1.16 0.00 0.00 0.00 0.00 -26.02 12.05 -18.50 10.75 -122.20 22.61 -158.08 29.93
1.17 0.00 0.00 0.00 0.00 -26.02 12.05 -20.05 11.07 -101.42 21.43 -148.83 28.34
1.18 0.00 0.00 0.00 0.00 -26.02 12.05 -21.37 11.29 -91.70 15.06 -139.53 26.00
1.20 0.00 0.00 0.00 0.00 -26.02 10.96 -22.47 11.40 -74.70 7.31 -128.53 22.89
1.21 0.00 0.00 0.00 0.00 -26.02 12.05 -23.36 11.51 -63.58 7.82 -117.43 20.77
1.23 0.00 0.00 0.00 0.00 -26.02 10.96 -24.24 11.51 -56.18 -0.03 -107.93 17.01
1.24 0.00 0.00 0.00 0.00 -26.02 12.05 -24.91 11.51 -47.53 0.00 -96.67 14.11
1.26 0.00 0.00 0.00 0.00 -26.02 12.05 -25.35 11.62 -29.19 7.17 -83.86 12.49
1.27 0.00 0.00 0.00 0.00 -26.02 12.05 -25.80 11.62 -29.96 0.00 -75.34 9.63
1.29 0.00 0.00 0.00 0.00 -26.02 9.87 -26.02 11.62 -16.33 -0.02 -63.28 8.13
1.30 0.00 0.00 0.00 0.00 -26.02 10.96 -26.02 11.51 -0.00 -7.04 -51.06 5.17
1.32 0.00 0.00 0.00 0.00 -23.79 10.96 -25.80 11.40 15.67 -7.69 -39.35 2.26
1.33 0.00 0.00 0.00 0.00 -21.58 9.87 -25.35 11.18 31.52 -15.49 -27.03 -0.80
1.35 0.00 0.00 0.00 0.00 -21.58 9.87 -24.91 11.07 26.86 -6.58 -16.87 -2.19
1.36 0.00 0.00 0.00 0.00 -21.58 9.87 -24.47 10.85 34.02 -16.71 -7.11 -4.64
1.37 0.00 0.00 0.00 0.00 -21.58 7.69 -24.02 10.53 27.58 -20.32 1.27 -6.67
1.39 0.00 0.00 0.00 0.00 -17.17 7.70 -23.14 10.09 67.62 -33.28 12.78 -10.00
1.40 0.00 0.00 0.00 0.00 -17.17 7.70 -22.25 9.65 57.78 -28.44 21.48 -13.56
1.42 0.00 0.00 0.00 0.00 -17.17 7.70 -21.37 9.22 62.55 -30.79 30.73 -16.64
1.43 0.00 0.00 0.00 0.00 -12.79 6.62 -20.04 8.89 92.15 -22.61 41.58 -18.90
1.45 0.00 0.00 0.00 0.00 -12.79 6.62 -18.72 8.46 89.69 -29.42 50.55 -21.13
1.46 0.00 0.00 0.00 0.00 -12.79 6.62 -17.62 8.03 75.97 -29.98 56.58 -23.36
1.48 0.00 0.00 0.00 0.00 -10.61 4.45 -16.52 7.48 71.06 -35.14 60.53 -25.33
1.49 0.00 0.00 0.00 0.00 -8.43 6.63 -15.21 7.16 96.57 -23.83 67.50 -27.05
1.51 0.00 0.00 0.00 0.00 -8.43 4.45 -13.89 6.62 85.44 -35.22 72.64 -28.90
1.52 0.00 0.00 0.00 0.00 -6.26 4.46 -12.36 6.29 105.91 -22.33 80.47 -29.10
1.54 0.00 0.00 0.00 0.00 -4.08 3.37 -11.05 5.86 93.20 -30.80 83.03 -28.86
1.55 0.00 0.00 0.00 0.00 -4.08 3.37 -9.74 5.43 88.01 -29.09 86.05 -28.92
1.56 0.00 0.00 0.00 0.00 -1.91 2.29 -8.22 4.89 102.84 -36.47 90.08 -29.49
1.58 0.00 0.00 0.00 0.00 0.26 4.46 -6.91 4.67 90.20 -14.91 89.89 -28.72
1.59 0.00 0.00 0.00 0.00 0.26 2.29 -5.61 4.24 88.82 -29.48 89.80 -28.72
1.61 0.00 0.00 0.00 0.00 2.43 2.29 -4.09 3.81 112.06 -31.88 93.41 -28.92
1.62 0.00 0.00 0.00 0.00 2.43 2.29 -2.78 3.59 89.06 -14.74 95.21 -26.87
1.64 0.00 0.00 0.00 0.00 4.60 2.29 -1.48 3.16 90.34 -30.08 94.59 -27.50
1.65 0.00 0.00 0.00 0.00 4.60 2.29 -0.18 2.94 89.15 -14.81 94.96 -25.46
1.67 0.00 0.00 0.00 0.00 4.60 1.20 0.91 2.61 72.66 -21.80 91.63 -25.41
1.68 0.00 0.00 0.00 0.00 4.60 2.29 1.78 2.51 56.79 -7.09 87.99 -23.03
1.70 0.00 0.00 0.00 0.00 4.60 1.20 2.64 2.29 64.08 -16.03 85.60 -21.73
1.71 0.00 0.00 0.00 0.00 6.77 1.20 3.51 2.18 57.07 -7.16 81.02 -18.80
1.73 0.00 0.00 0.00 0.00 4.60 0.11 3.95 1.74 29.68 -29.75 74.97 -20.28
1.74 0.00 0.00 0.00 0.00 4.60 0.11 4.38 1.53 27.21 -13.65 68.81 -18.70
1.76 0.00 0.00 0.00 0.00 4.60 0.11 4.60 1.31 16.94 -16.99 59.30 -17.21
1.77 0.00 0.00 0.00 0.00 4.60 1.20 4.82 1.20 13.01 -6.53 51.69 -16.39
1.78 0.00 0.00 0.00 0.00 6.77 0.11 5.03 0.98 17.17 -17.22 44.38 -15.10
1.80 0.00 0.00 0.00 0.00 6.77 0.11 5.25 0.76 14.15 -14.19 36.88 -15.04
1.81 0.00 0.00 0.00 0.00 6.77 0.11 5.47 0.66 15.57 -7.82 31.17 -13.64
1.83 0.00 0.00 0.00 0.00 6.77 0.11 5.68 0.44 13.97 -14.01 26.89 -14.33
1.84 0.00 0.00 0.00 0.00 4.60 0.11 5.68 0.33 0.01 -7.85 20.48 -13.52
1.86 0.00 0.00 0.00 0.00 4.60 1.20 5.47 0.33 -15.09 0.02 13.26 -12.80
1.87 0.00 0.00 0.00 0.00 4.60 1.20 5.47 0.44 -0.01 7.46 10.29 -9.08
1.89 0.00 0.00 0.00 0.00 4.60 1.20 5.47 0.55 -0.01 7.49 7.57 -6.96
1.90 0.00 0.00 0.00 0.00 4.60 1.20 5.47 0.66 -0.01 7.15 5.88 -4.55
1.92 0.00 0.00 0.00 0.00 4.60 2.29 5.47 0.76 -0.01 7.80 4.58 -3.12
1.93 0.00 0.00 0.00 0.00 4.60 1.20 5.25 0.87 -11.26 5.65 1.73 -0.83
1.95 0.00 0.00 0.00 0.00 2.43 3.38 4.82 1.20 -37.35 28.09 -3.42 3.40
1.96 0.00 0.00 0.00 0.00 2.43 1.20 4.38 1.31 -30.62 7.70 -8.04 4.95
1.97 0.00 0.00 0.00 0.00 2.43 2.29 3.95 1.53 -31.26 15.69 -12.56 7.92
1.99 0.00 0.00 0.00 0.00 0.26 2.29 3.51 1.75 -27.86 13.98 -15.35 10.10
2.00 0.00 0.00 0.00 0.00 0.26 1.20 3.08 1.75 -31.54 0.00 -16.99 10.10
2.02 0.00 0.00 0.00 0.00 0.26 2.29 2.64 1.85 -30.29 7.60 -20.02 10.12
2.03 0.00 0.00 0.00 0.00 2.43 2.29 2.43 1.96 -14.93 7.49 -21.51 10.11
2.05 0.00 0.00 0.00 0.00 -1.91 2.29 1.78 2.07 -43.82 7.31 -25.89 10.13
2.06 0.00 0.00 0.00 0.00 -1.91 3.38 1.13 2.18 -43.40 7.24 -30.23 10.08
2.08 0.00 0.00 0.00 0.00 -4.08 3.37 0.26 2.40 -60.91 15.24 -35.20 11.03
2.09 0.00 0.00 0.00 0.00 -4.08 3.37 -0.39 2.40 -44.22 -0.03 -35.89 8.22
2.11 0.00 0.00 0.00 0.00 -4.09 2.29 -1.05 2.51 -43.62 7.26 -37.19 8.18
2.12 0.00 0.00 0.00 0.00 -4.08 4.46 -1.70 2.72 -46.27 15.43 -38.69 8.15
2.13 0.00 0.00 0.00 0.00 -4.08 4.46 -2.13 2.94 -29.56 14.78 -38.86 8.23
2.15 0.00 0.00 0.00 0.00 -4.08 4.46 -2.56 3.27 -29.31 22.01 -38.63 10.43
2.16 0.00 0.00 0.00 0.00 -8.43 5.54 -3.43 3.59 -59.61 22.31 -41.57 11.90
2.18 0.00 0.00 0.00 0.00 -8.43 4.45 -4.52 3.81 -73.97 14.74 -47.47 12.63
2.20 0.00 0.00 0.00 0.00 -8.43 4.45 -5.17 4.02 -45.77 15.20 -47.67 13.42
2.21 0.00 0.00 0.00 0.00 -8.43 4.45 -5.82 4.13 -38.39 6.35 -47.16 13.33
2.22 0.00 0.00 0.00 0.00 -8.43 5.54 -6.26 4.35 -35.47 17.69 -44.62 13.57
2.24 0.00 0.00 0.00 0.00 -8.43 5.54 -6.69 4.56 -29.05 14.49 -43.10 15.02
2.25 0.00 0.00 0.00 0.00 -8.43 5.54 -7.13 4.89 -29.06 21.77 -41.65 16.48
2.27 0.00 0.00 0.00 0.00 -8.43 4.45 -7.56 4.89 -30.22 -0.05 -40.04 14.93
2.28 0.00 0.00 0.00 0.00 -8.43 4.45 -8.00 4.89 -29.42 -0.05 -40.03 13.45
2.30 0.00 0.00 0.00 0.00 -10.61 4.45 -8.65 4.89 -46.11 -0.08 -41.71 11.24
2.31 0.00 0.00 0.00 0.00 -8.43 3.37 -8.65 4.67 -0.03 -14.65 -35.75 7.54
2.32 0.00 0.00 0.00 0.00 -8.43 4.45 -8.65 4.67 0.00 0.00 -28.35 6.07
2.34 0.00 0.00 0.00 0.00 -8.43 4.45 -8.65 4.67 0.00 0.00 -23.77 4.55
2.35 0.00 0.00 0.00 0.00 -8.43 4.45 -8.65 4.67 -0.00 0.00 -19.93 3.91
2.37 0.00 0.00 0.00 0.00 -8.43 3.37 -8.65 4.45 -0.03 -15.16 -16.39 0.63
2.38 0.00 0.00 0.00 0.00 -8.43 4.45 -8.65 4.34 -0.01 -6.92 -13.49 -1.51
2.40 0.00 0.00 0.00 0.00 -8.43 4.45 -8.65 4.23 -0.01 -7.55 -10.58 -4.45
2.41 0.00 0.00 0.00 0.00 -8.43 3.37 -8.65 4.13 -0.02 -7.66 -7.56 -5.21
2.43 0.00 0.00 0.00 0.00 -8.43 3.37 -8.65 4.02 -0.02 -7.22 -4.62 -5.92
2.44 0.00 0.00 0.00 0.00 -8.43 3.37 -8.43 3.91 15.29 -7.60 1.52 -6.68
2.46 0.00 0.00 0.00 0.00 -8.43 4.45 -8.43 4.02 0.01 6.44 1.52 -4.57
2.47 0.00 0.00 0.00 0.00 -8.43 3.37 -8.43 3.91 -0.02 -8.58 1.52 -5.43
2.49 0.00 0.00 0.00 0.00 -8.43 3.37 -8.43 3.80 -0.02 -7.59 1.52 -6.18
2.50 0.00 0.00 0.00 0.00 -8.43 3.37 -8.43 3.69 -0.02 -7.59 1.52 -6.94
2.51 0.00 0.00 0.00 0.00 -6.26 2.28 -8.22 3.58 14.70 -7.33 2.99 -6.16
2.53 0.00 0.00 0.00 0.00 -6.26 3.37 -8.00 3.47 14.64 -7.30 4.46 -6.20
2.54 0.00 0.00 0.00 0.00 -4.08 3.37 -7.56 3.37 27.91 -6.93 7.25 -6.14
2.56 0.00 0.00 0.00 0.00 -4.09 2.29 -7.13 3.26 31.76 -7.89 10.43 -6.16
2.57 0.00 0.00 0.00 0.00 -4.08 3.37 -6.69 3.26 30.50 0.05 13.48 -5.43
2.59 0.00 0.00 0.00 0.00 -4.09 2.29 -6.26 3.15 29.08 -7.22 14.86 -5.39
2.60 0.00 0.00 0.00 0.00 -4.08 3.37 -5.82 3.04 31.14 -7.73 17.97 -6.81
2.62 0.00 0.00 0.00 0.00 -4.09 2.29 -5.39 2.94 29.31 -7.28 20.90 -6.68
2.63 0.00 0.00 0.00 0.00 -4.09 2.29 -4.95 2.83 29.61 -7.35 23.86 -6.66
2.65 0.00 0.00 0.00 0.00 -4.09 2.29 -4.52 2.72 28.81 -7.15 26.75 -6.61
2.66 0.00 0.00 0.00 0.00 -1.91 1.20 -4.08 2.61 30.92 -7.70 28.37 -6.65
2.67 0.00 0.00 0.00 0.00 -4.09 2.29 -3.87 2.50 15.04 -7.51 28.41 -6.67
2.69 0.00 0.00 0.00 0.00 -4.09 2.29 -3.87 2.39 -0.01 -7.62 25.62 -6.74
2.70 0.00 0.00 0.00 0.00 0.26 2.29 -3.43 2.39 28.94 0.03 25.33 -5.95
2.72 0.00 0.00 0.00 0.00 0.26 1.20 -3.00 2.18 29.24 -14.63 25.21 -7.42
2.73 0.00 0.00 0.00 0.00 0.26 2.29 -2.57 2.18 29.74 0.03 25.27 -6.69
2.75 0.00 0.00 0.00 0.00 -1.91 2.29 -2.35 2.07 15.24 -7.62 23.68 -6.68
2.76 0.00 0.00 0.00 0.00 0.26 1.20 -1.91 1.96 28.53 -7.12 23.61 -6.66
2.78 0.00 0.00 0.00 0.00 0.26 2.29 -1.48 1.96 30.71 0.03 23.72 -5.93
2.79 0.00 0.00 0.00 0.00 0.26 1.20 -1.05 1.85 27.99 -6.99 23.63 -5.91
2.81 0.00 0.00 0.00 0.00 0.26 1.20 -0.83 1.85 15.53 0.01 22.09 -5.14
2.82 0.00 0.00 0.00 0.00 0.26 1.20 -0.39 1.74 27.54 -6.88 23.35 -5.08
2.84 0.00 0.00 0.00 0.00 0.26 2.29 0.04 1.75 32.04 0.03 26.55 -4.31
2.85 0.00 0.00 0.00 0.00 0.26 2.29 0.04 1.75 0.00 0.00 23.66 -4.31
2.87 0.00 0.00 0.00 0.00 0.26 2.29 0.04 1.85 0.00 7.65 20.73 -2.08
2.88 0.00 0.00 0.00 0.00 0.26 2.29 0.04 1.85 0.00 0.00 17.76 -2.09
2.90 0.00 0.00 0.00 0.00 0.26 2.29 0.26 1.85 17.46 0.01 17.98 -1.32
2.91 0.00 0.00 0.00 0.00 0.26 2.29 0.26 1.96 0.00 5.76 15.13 -0.04
2.92 0.00 0.00 0.00 0.00 0.26 3.38 0.26 2.07 0.00 8.87 12.06 0.85
2.94 0.00 0.00 0.00 0.00 0.26 3.38 0.26 2.29 0.01 16.65 9.26 3.21
2.95 0.00 0.00 0.00 0.00 0.26 1.20 0.26 2.29 0.00 0.00 7.71 3.21
2.97 0.00 0.00 0.00 0.00 -1.91 3.38 0.04 2.51 -15.12 15.15 3.44 5.41
2.98 0.00 0.00 0.00 0.00 -1.91 2.29 -0.18 2.51 -14.82 -0.01 -1.25 5.41
3.00 0.00 0.00 0.00 0.00 -1.91 3.38 -0.39 2.62 -13.54 6.78 -2.60 6.09
3.01 0.00 0.00 0.00 0.00 -4.08 3.37 -0.83 2.72 -31.99 7.99 -5.80 6.12
3.03 0.00 0.00 0.00 0.00 -4.08 3.37 -1.26 2.83 -27.80 6.94 -8.58 6.81
3.04 0.00 0.00 0.00 0.00 -4.08 4.46 -1.70 3.05 -32.93 16.47 -13.62 8.46
3.06 0.00 0.00 0.00 0.00 -4.08 3.37 -2.13 3.16 -29.18 7.28 -16.54 8.61
3.07 0.00 0.00 0.00 0.00 -4.08 4.46 -2.56 3.27 -30.55 7.63 -19.59 8.49
3.09 0.00 0.00 0.00 0.00 -4.08 5.55 -3.00 3.48 -27.43 13.71 -22.34 8.19
3.10 0.00 0.00 0.00 0.00 -4.08 4.46 -3.43 3.81 -29.36 22.05 -25.27 10.40
3.11 0.00 0.00 0.00 0.00 -4.08 5.55 -3.65 4.03 -15.90 15.92 -25.35 10.47
3.13 0.00 0.00 0.00 0.00 -4.08 4.46 -3.87 4.24 -13.84 13.86 -25.25 11.86
3.14 0.00 0.00 0.00 0.00 -4.08 5.55 -4.08 4.46 -15.66 15.67 -25.46 12.75
3.16 0.00 0.00 0.00 0.00 -4.08 4.46 -4.08 4.57 0.01 7.42 -22.26 12.69
3.17 0.00 0.00 0.00 0.00 -4.08 5.55 -4.08 4.79 0.02 15.15 -19.48 13.51
3.19 0.00 0.00 0.00 0.00 -4.08 4.46 -4.08 4.79 -0.00 0.00 -16.19 11.87
3.20 0.00 0.00 0.00 0.00 -4.08 4.46 -4.08 4.89 0.01 7.98 -13.27 11.94
3.22 0.00 0.00 0.00 0.00 -4.08 3.37 -4.08 4.79 -0.01 -6.71 -10.22 10.50
3.23 0.00 0.00 0.00 0.00 -4.08 4.46 -4.08 4.68 -0.01 -8.07 -7.47 8.33
3.25 0.00 0.00 0.00 0.00 -4.08 3.37 -4.08 4.57 -0.01 -7.57 -4.54 5.37
3.26 0.00 0.00 0.00 0.00 -4.08 3.37 -4.08 4.35 -0.02 -14.68 -2.95 2.31
3.28 0.00 0.00 0.00 0.00 -4.08 3.37 -4.08 4.24 -0.01 -7.43 -1.57 0.18
3.29 0.00 0.00 0.00 0.00 -4.08 3.37 -4.08 4.02 -0.02 -13.55 -0.00 -2.74
3.30 0.00 0.00 0.00 0.00 -4.08 3.37 -4.08 3.92 -0.01 -8.24 -0.01 -4.31
3.32 0.00 0.00 0.00 0.00 -4.09 2.29 -4.08 3.59 -0.03 -21.20 -0.01 -7.95
3.33 0.00 0.00 0.00 0.00 -4.09 2.29 -4.08 3.37 -0.02 -14.56 -0.01 -9.40
3.35 0.00 0.00 0.00 0.00 -1.91 1.20 -3.87 3.05 15.69 -23.59 1.56 -12.56
3.36 0.00 0.00 0.00 0.00 -1.91 1.20 -3.65 2.83 14.89 -14.92 3.05 -13.38
3.38 0.00 0.00 0.00 0.00 -1.92 0.11 -3.43 2.39 15.08 -30.26 4.55 -15.60
3.39 0.00 0.00 0.00 0.00 -1.91 1.20 -3.22 2.18 14.84 -14.87 6.04 -16.33
3.41 0.00 0.00 0.00 0.00 0.26 1.20 -2.78 1.96 28.71 -14.36 8.91 -16.30
3.42 0.00 0.00 0.00 0.00 -1.91 1.20 -2.57 1.74 15.35 -15.38 10.45 -17.09
3.44 0.00 0.00 0.00 0.00 0.26 0.11 -2.13 1.42 29.02 -21.80 13.35 -17.92
3.45 0.00 0.00 0.00 0.00 0.26 0.11 -1.70 1.09 29.35 -22.05 16.29 -19.30
3.47 0.00 0.00 0.00 0.00 -1.92 0.11 -1.48 0.87 15.41 -15.45 17.83 -18.72
3.48 0.00 0.00 0.00 0.00 -1.92 0.11 -1.26 0.66 14.46 -14.49 19.28 -18.72
3.49 0.00 0.00 0.00 0.00 -0.83 -0.98 -1.16 0.44 7.53 -15.13 18.46 -17.87
3.51 0.00 0.00 0.00 0.00 0.25 -2.07 -0.94 0.11 14.79 -22.29 18.45 -18.61
3.52 0.00 0.00 0.00 0.00 -1.92 -2.07 -0.94 -0.11 -0.02 -15.02 16.94 -17.08
3.54 0.00 0.00 0.00 0.00 0.26 -0.98 -0.72 -0.32 14.78 -14.83 16.94 -17.08
3.55 0.00 0.00 0.00 0.00 -1.92 -0.98 -0.94 -0.54 -13.71 -13.76 12.70 -17.02
3.57 0.00 0.00 0.00 0.00 -1.92 -2.07 -0.94 -0.87 -0.03 -23.62 11.16 -17.84
3.58 0.00 0.00 0.00 0.00 -1.92 -2.07 -1.16 -1.09 -14.36 -14.41 6.82 -17.11
3.60 0.00 0.00 0.00 0.00 -1.92 -0.98 -1.37 -1.20 -15.90 -7.99 2.30 -15.70
3.61 0.00 0.00 0.00 0.00 0.26 -0.98 -1.16 -1.31 15.62 -7.83 2.32 -14.94
3.63 0.00 0.00 0.00 0.00 -1.92 0.11 -1.16 -1.31 -0.00 0.00 0.87 -13.49
3.64 0.00 0.00 0.00 0.00 -1.92 -0.98 -1.27 -1.31 -7.63 -0.01 -0.64 -11.98
3.65 0.00 0.00 0.00 0.00 -1.92 -0.98 -1.48 -1.20 -14.96 7.50 -3.62 -9.00
3.67 0.00 0.00 0.00 0.00 -1.92 -0.98 -1.48 -1.09 0.01 7.58 -3.62 -6.74
