#Task Selector: 6
#PID Parameters: kp: 0.09, kd: 0.04, ki: 0.02
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
35.50 55.46 57.65 90.56 -87.12 67.99 56.53 59.44 64.45 127.40 -110.56 135.88 -96.73
35.52 56.86 56.28 88.40 -89.31 70.44 54.25 61.58 62.62 137.28 -117.49 137.90 -100.72
35.54 58.33 54.75 86.01 -91.62 70.35 53.02 63.48 60.90 113.08 -102.12 134.55 -102.09
35.55 59.68 53.28 83.69 -93.74 72.91 51.98 65.17 59.42 106.02 -92.99 129.77 -100.82
35.57 61.01 51.74 81.28 -95.84 72.74 49.54 67.09 57.71 118.73 -105.49 128.55 -101.78
35.59 62.30 50.19 78.84 -97.86 75.25 47.28 68.77 55.87 104.60 -114.92 126.16 -104.88
35.60 63.60 48.53 76.23 -99.90 75.01 43.65 70.19 53.89 84.42 -117.42 122.33 -107.14
35.62 64.79 46.93 73.72 -101.77 77.56 41.39 71.62 51.80 90.30 -132.47 117.44 -108.85
35.63 65.90 45.35 71.23 -103.52 80.23 40.34 73.06 49.57 93.10 -144.13 112.22 -115.14
35.65 67.02 43.68 68.62 -105.28 80.15 39.13 74.26 47.71 75.56 -116.66 105.05 -115.42
35.66 68.14 41.92 65.85 -107.03 82.73 35.67 75.74 45.62 88.69 -125.58 101.18 -116.93
35.68 69.17 40.19 63.13 -108.65 82.61 33.27 76.95 43.53 76.00 -130.99 95.05 -118.28
35.70 70.17 38.41 60.34 -110.23 85.35 32.19 78.45 41.44 92.42 -128.29 92.98 -120.89
35.71 71.15 36.58 57.45 -111.76 85.25 29.80 79.69 39.23 74.56 -134.04 89.84 -125.00
35.73 72.06 34.76 54.60 -113.18 82.37 27.33 80.65 37.01 59.55 -137.25 83.92 -128.18
35.75 72.94 32.85 51.61 -114.58 85.12 26.23 81.64 34.90 59.06 -125.89 79.37 -129.27
35.76 73.74 31.02 48.72 -115.83 87.88 23.92 82.93 32.93 80.88 -123.95 79.01 -129.93
35.78 74.51 29.13 45.75 -117.04 87.85 22.73 83.95 31.06 63.27 -114.75 76.31 -128.16
35.79 75.23 27.22 42.76 -118.16 82.19 20.27 84.15 29.05 12.12 -124.07 68.21 -126.15
35.81 75.88 25.33 39.79 -119.20 90.66 19.21 85.20 27.06 65.82 -124.88 67.24 -126.97
35.83 76.52 23.35 36.67 -120.19 90.60 14.44 85.99 24.94 47.52 -128.11 63.12 -127.22
35.84 77.08 21.42 33.65 -121.07 90.60 14.44 86.79 23.06 50.09 -118.04 60.53 -125.93
35.86 77.61 19.42 30.50 -121.91 90.59 12.06 87.31 21.04 31.76 -122.10 54.46 -125.31
35.88 78.08 17.43 27.38 -122.64 90.59 10.87 87.84 19.15 32.90 -116.58 50.30 -123.56
35.89 78.50 15.43 24.24 -123.30 87.73 8.51 88.38 17.27 32.93 -115.68 47.63 -121.41
35.91 78.86 13.44 21.11 -123.88 90.62 7.29 88.93 15.37 34.15 -117.60 45.14 -120.58
35.93 79.19 11.36 17.84 -124.39 90.65 4.91 89.21 13.47 16.50 -113.25 38.71 -119.51
35.94 79.45 9.39 14.75 -124.79 90.68 3.72 89.49 11.57 17.92 -120.63 34.17 -120.09
35.96 79.66 7.38 11.59 -125.13 90.73 1.32 90.34 9.68 52.98 -117.41 38.26 -119.43
35.97 79.83 5.28 8.30 -125.39 90.80 -1.07 90.36 7.65 0.88 -121.30 31.76 -119.07
35.99 79.93 3.25 5.10 -125.56 87.92 -1.00 90.09 6.11 -16.55 -95.22 25.36 -115.78
36.01 79.99 1.21 1.90 -125.65 90.93 -4.68 90.12 4.19 2.07 -117.79 20.55 -115.76
36.02 80.00 -0.88 -1.37 -125.66 91.04 -7.09 90.17 2.28 2.71 -115.43 17.65 -115.09
36.04 79.95 -2.87 -4.50 -125.58 88.14 -6.98 89.92 0.49 -15.46 -112.62 12.81 -114.69
36.06 79.85 -4.94 -7.76 -125.42 91.30 -11.95 90.28 -1.55 21.61 -123.78 11.68 -115.50
36.07 79.69 -7.07 -11.11 -125.17 88.46 -13.02 90.07 -3.58 -12.68 -119.25 7.00 -115.67
36.09 79.49 -8.99 -14.11 -124.87 88.61 -15.46 89.86 -5.62 -13.37 -133.30 4.01 -117.67
36.10 79.24 -11.00 -17.27 -124.47 83.15 -18.79 89.11 -7.87 -46.66 -139.58 -2.45 -119.57
36.12 78.93 -13.06 -20.51 -123.98 83.32 -21.23 88.37 -10.13 -44.63 -135.93 -12.21 -121.42
36.14 78.57 -15.04 -23.63 -123.42 89.06 -21.61 88.19 -12.18 -10.87 -127.94 -13.38 -122.08
36.15 78.17 -17.03 -26.75 -122.78 83.61 -24.93 87.76 -14.57 -26.70 -148.43 -14.40 -127.40
36.17 77.71 -18.99 -29.83 -122.07 86.57 -26.39 87.33 -16.74 -27.21 -135.41 -17.32 -129.17
36.19 77.20 -20.98 -32.96 -121.26 84.04 -29.92 86.63 -19.03 -42.74 -139.45 -21.87 -131.57
36.20 76.62 -22.99 -36.12 -120.36 81.56 -33.48 85.97 -21.68 -39.56 -159.30 -24.28 -136.24
36.22 76.03 -24.90 -39.11 -119.42 83.11 -34.87 85.15 -23.97 -51.54 -144.22 -31.60 -138.28
36.23 75.38 -26.80 -42.10 -118.40 84.81 -37.58 84.78 -26.43 -22.78 -153.37 -32.61 -141.69
36.25 74.65 -28.76 -45.17 -117.26 82.51 -42.51 84.18 -29.13 -36.79 -163.22 -34.95 -144.68
36.27 73.87 -30.70 -48.23 -116.04 82.22 -39.89 84.08 -31.24 -5.60 -126.66 -30.84 -143.39
36.28 73.09 -32.52 -51.08 -114.81 80.12 -46.17 83.76 -33.74 -20.38 -158.37 -28.42 -145.63
36.30 72.24 -34.37 -53.99 -113.47 81.71 -47.66 83.03 -36.34 -45.23 -160.33 -31.85 -148.87
36.32 71.32 -36.24 -56.92 -112.03 79.01 -48.68 82.57 -38.72 -27.84 -143.82 -31.97 -148.41
36.33 70.37 -38.06 -59.78 -110.53 72.20 -49.25 81.13 -41.00 -87.70 -139.49 -38.02 -148.82
36.35 69.38 -39.83 -62.56 -108.98 76.84 -53.77 80.41 -43.39 -44.66 -147.93 -38.21 -149.67
36.36 68.28 -41.69 -65.49 -107.25 74.04 -53.44 79.66 -45.38 -43.63 -115.77 -38.62 -145.32
36.38 67.28 -43.28 -67.98 -105.69 69.01 -56.89 78.25 -47.58 -94.75 -148.03 -42.94 -145.70
36.40 66.12 -45.03 -70.74 -103.86 67.81 -58.11 76.55 -49.64 -101.36 -122.38 -50.80 -142.60
36.41 64.97 -46.68 -73.33 -102.05 67.97 -59.49 75.09 -51.34 -90.92 -106.17 -56.21 -136.89
36.43 63.76 -48.32 -75.90 -100.15 64.07 -60.41 73.28 -53.39 -111.96 -126.57 -66.84 -136.89
36.45 62.46 -49.98 -78.51 -98.12 63.20 -64.45 71.59 -55.22 -100.86 -109.06 -74.89 -131.96
36.46 61.16 -51.57 -81.00 -96.07 60.69 -65.55 69.48 -57.01 -128.77 -109.61 -83.25 -126.88
36.48 59.85 -53.09 -83.39 -94.01 60.85 -66.98 67.67 -58.84 -113.79 -114.64 -91.84 -123.97
36.49 58.51 -54.56 -85.70 -91.91 55.86 -69.23 66.03 -60.83 -103.07 -126.06 -93.38 -122.62
36.51 57.10 -56.03 -88.01 -89.69 53.39 -70.38 63.69 -62.49 -144.65 -102.44 -103.38 -118.07
36.53 55.57 -57.55 -90.41 -87.28 52.38 -73.14 61.52 -64.46 -125.81 -114.48 -111.59 -117.94
36.54 54.10 -58.93 -92.57 -84.98 52.38 -73.14 59.86 -66.09 -103.88 -101.51 -112.51 -113.29
36.56 52.58 -60.30 -94.71 -82.59 48.92 -77.15 57.97 -67.99 -115.98 -116.91 -113.97 -112.75
36.58 51.05 -61.59 -96.75 -80.19 46.34 -76.87 55.81 -69.73 -135.70 -108.98 -118.45 -113.03
36.59 49.45 -62.89 -98.78 -77.68 47.77 -78.51 54.18 -71.54 -99.73 -110.70 -117.22 -111.44
36.61 47.86 -64.11 -100.70 -75.17 42.75 -79.47 52.13 -73.04 -127.91 -93.93 -119.93 -109.93
36.62 46.27 -65.26 -102.52 -72.67 42.89 -80.99 50.35 -74.59 -113.76 -98.63 -118.43 -108.83
36.64 44.61 -66.41 -104.31 -70.08 39.18 -82.14 48.19 -76.10 -135.41 -94.73 -120.59 -106.84
36.66 42.91 -67.52 -106.06 -67.40 39.31 -83.68 46.53 -77.55 -102.19 -89.18 -120.50 -103.15
36.67 41.07 -68.65 -107.84 -64.51 39.18 -82.14 45.11 -78.72 -82.79 -68.52 -114.32 -99.76
36.69 39.41 -69.62 -109.36 -61.90 35.39 -81.79 43.41 -79.59 -110.86 -56.42 -112.82 -93.95
36.70 37.59 -70.62 -110.92 -59.05 32.98 -83.11 41.47 -80.58 -117.96 -60.61 -114.23 -89.86
36.72 35.78 -71.55 -112.39 -56.21 31.83 -84.55 39.76 -81.32 -105.37 -45.62 -113.17 -82.73
36.74 33.96 -72.44 -113.78 -53.34 29.33 -84.36 38.06 -82.07 -105.22 -46.34 -110.12 -76.47
36.75 32.05 -73.30 -115.14 -50.35 29.42 -85.91 36.23 -82.81 -110.26 -44.47 -111.17 -69.85
36.77 30.24 -74.07 -116.34 -47.50 26.93 -85.73 34.64 -83.44 -100.98 -39.93 -108.48 -64.45
36.79 28.29 -74.83 -117.54 -44.44 24.60 -88.70 32.82 -84.21 -109.87 -46.36 -108.09 -59.22
36.80 26.40 -75.52 -118.63 -41.46 20.81 -86.91 30.98 -84.69 -114.43 -29.75 -105.99 -52.72
36.82 24.47 -76.17 -119.64 -38.43 20.81 -86.91 29.13 -85.01 -114.19 -19.98 -107.19 -45.80
36.83 22.55 -76.76 -120.57 -35.42 18.40 -88.36 27.05 -85.63 -130.43 -39.07 -111.96 -42.86
36.85 20.51 -77.33 -121.47 -32.21 18.40 -88.36 25.35 -86.29 -100.45 -38.85 -110.92 -41.10
36.87 18.56 -77.82 -122.24 -29.15 14.71 -88.21 23.53 -86.80 -114.42 -31.93 -110.56 -38.23
36.88 16.60 -78.26 -122.93 -26.08 14.75 -89.79 21.82 -87.33 -106.99 -32.84 -110.72 -36.95
36.90 14.58 -78.66 -123.56 -22.91 11.06 -89.67 19.99 -87.86 -111.60 -32.48 -111.36 -35.57
36.92 12.58 -79.00 -124.10 -19.77 9.83 -89.64 18.03 -88.23 -121.22 -23.11 -112.46 -33.43
36.93 10.52 -79.31 -124.57 -16.52 7.36 -88.02 16.08 -88.46 -117.81 -13.79 -114.14 -30.82
36.95 8.53 -79.54 -124.95 -13.40 6.14 -88.00 14.23 -88.39 -115.71 4.40 -114.73 -25.74
36.97 6.46 -79.74 -125.25 -10.14 2.48 -87.98 12.40 -88.50 -110.75 -6.43 -114.36 -23.41
36.98 4.22 -79.89 -125.49 -6.62 2.48 -87.98 10.56 -88.60 -102.55 -5.96 -113.19 -22.01
37.00 2.35 -79.97 -125.61 -3.69 -1.17 -86.43 8.61 -88.41 -131.68 12.96 -113.32 -16.80
37.01 0.28 -80.00 -125.66 -0.44 -4.84 -88.05 6.28 -88.38 -141.08 1.92 -117.38 -12.73
37.03 -1.76 -79.98 -125.63 2.77 -6.04 -86.51 4.21 -88.21 -127.65 10.45 -118.70 -8.49
37.05 -3.82 -79.91 -125.52 6.01 -8.48 -86.57 1.88 -87.89 -141.60 19.60 -122.17 -3.24
37.06 -5.81 -79.79 -125.33 9.13 -10.88 -85.11 -0.31 -87.43 -138.44 28.81 -124.85 2.88
37.08 -7.80 -79.62 -125.06 12.26 -12.10 -85.15 -2.51 -86.98 -137.89 28.24 -126.52 8.02
37.09 -9.84 -79.39 -124.71 15.46 -13.38 -86.75 -4.58 -86.85 -126.99 7.77 -127.43 10.18
37.11 -11.88 -79.11 -124.27 18.66 -18.24 -85.44 -7.02 -86.60 -149.26 15.69 -130.79 11.31
37.13 -13.90 -78.78 -123.75 21.83 -20.63 -84.04 -9.33 -86.20 -141.69 24.13 -133.88 14.36
37.14 -15.94 -78.40 -123.14 25.03 -21.79 -82.59 -11.76 -85.66 -147.09 32.66 -138.34 18.22
37.16 -17.94 -77.96 -122.46 28.18 -26.66 -81.41 -14.30 -85.16 -156.44 30.83 -140.81 20.01
37.18 -19.93 -77.48 -121.70 31.30 -26.66 -81.41 -16.49 -84.50 -133.94 40.74 -140.10 23.89
37.19 -21.86 -76.96 -120.88 34.33 -29.05 -80.09 -18.79 -83.86 -144.64 40.34 -141.80 26.88
37.21 -23.82 -76.37 -119.96 37.42 -31.55 -80.30 -21.09 -83.23 -141.39 38.47 -141.78 28.77
37.23 -25.74 -75.75 -118.98 40.43 -33.84 -77.52 -23.39 -82.47 -143.26 47.33 -142.26 30.62
37.24 -27.69 -75.06 -117.90 43.49 -31.34 -77.31 -25.31 -81.69 -116.64 47.55 -140.14 32.55
37.26 -29.61 -74.32 -116.74 46.51 -37.63 -77.87 -27.74 -80.80 -148.33 54.33 -142.27 37.21
37.27 -31.47 -73.55 -115.53 49.44 -41.19 -75.28 -30.03 -79.78 -142.94 63.27 -141.64 41.96
37.29 -33.42 -72.69 -114.17 52.50 -41.19 -75.28 -32.09 -78.91 -121.25 51.67 -139.59 44.72
37.31 -35.22 -71.83 -112.83 55.32 -44.91 -74.21 -34.40 -78.07 -145.97 52.91 -139.48 46.74
37.32 -37.02 -70.92 -111.40 58.16 -48.66 -73.17 -36.60 -77.24 -136.54 51.12 -137.49 48.77
37.34 -38.82 -69.95 -109.88 60.98 -48.66 -73.17 -38.80 -76.42 -135.76 50.82 -137.67 49.78
37.35 -40.57 -68.95 -108.30 63.73 -49.82 -71.86 -40.88 -75.60 -129.07 51.16 -136.12 50.86
37.37 -42.33 -67.88 -106.63 66.49 -50.69 -67.68 -42.79 -74.34 -117.08 77.19 -133.68 54.74
37.39 -44.03 -66.79 -104.92 69.16 -53.31 -67.98 -44.74 -73.38 -121.21 59.43 -131.48 55.95
37.40 -45.77 -65.61 -103.06 71.90 -56.12 -69.74 -47.22 -72.62 -147.80 45.17 -134.59 55.71
37.42 -47.39 -64.45 -101.24 74.45 -58.31 -65.75 -49.29 -71.41 -130.36 76.41 -132.80 57.92
37.44 -49.02 -63.22 -99.31 77.00 -58.47 -67.18 -51.01 -70.60 -106.70 50.03 -129.17 56.59
37.45 -50.66 -61.92 -97.26 79.57 -58.31 -65.75 -52.73 -69.65 -102.71 57.20 -127.32 57.14
37.47 -52.20 -60.62 -95.22 82.00 -60.52 -61.83 -54.29 -68.41 -97.10 77.01 -122.43 59.55
37.48 -53.72 -59.28 -93.11 84.39 -62.20 -64.82 -55.64 -67.58 -83.78 51.69 -117.16 59.61
37.50 -55.19 -57.92 -90.98 86.69 -64.26 -59.53 -57.20 -66.21 -98.11 85.83 -113.39 63.11
37.52 -56.65 -56.48 -88.72 88.99 -67.54 -64.11 -58.97 -65.44 -108.56 47.48 -111.34 62.74
37.53 -58.11 -54.98 -86.37 91.28 -66.51 -55.72 -60.55 -64.24 -95.13 71.93 -109.15 62.22
37.55 -59.54 -53.44 -83.94 93.52 -65.14 -55.56 -61.74 -63.00 -70.79 74.25 -104.10 63.70
37.57 -60.86 -51.92 -81.56 95.60 -67.89 -55.88 -62.91 -61.61 -73.35 86.39 -96.66 67.82
37.58 -62.17 -50.35 -79.09 97.65 -71.41 -50.92 -64.22 -60.13 -80.73 91.35 -91.70 69.32
37.60 -63.47 -48.70 -76.49 99.70 -70.02 -50.77 -65.38 -58.49 -68.81 97.82 -87.91 74.09
37.61 -64.64 -47.13 -74.03 101.54 -71.10 -48.25 -66.66 -56.74 -82.11 112.34 -85.85 79.61
37.63 -65.77 -45.54 -71.54 103.32 -72.49 -48.40 -67.86 -55.39 -77.26 86.66 -83.86 80.57
37.65 -66.92 -43.84 -68.86 105.12 -73.59 -45.90 -69.00 -53.50 -69.61 115.66 -82.45 86.97
37.66 -68.02 -42.10 -66.14 106.85 -77.54 -43.71 -70.32 -51.92 -81.30 96.88 -80.77 88.08
37.68 -69.04 -40.42 -63.48 108.45 -74.03 -36.95 -70.97 -49.20 -41.35 173.13 -74.04 100.64
37.70 -70.04 -38.66 -60.72 110.02 -76.96 -38.49 -72.02 -47.48 -64.98 107.10 -71.03 104.16
37.71 -71.03 -36.81 -57.82 111.57 -78.11 -36.05 -73.31 -45.53 -77.82 117.05 -71.73 108.44
37.73 -71.94 -34.99 -54.97 113.01 -77.86 -33.50 -74.31 -43.29 -61.56 138.07 -70.55 113.61
37.74 -72.82 -33.13 -52.04 114.38 -80.59 -32.48 -75.23 -41.45 -56.07 112.66 -68.09 115.74
37.76 -73.62 -31.31 -49.18 115.64 -80.46 -31.21 -76.27 -39.49 -65.85 123.26 -67.79 118.28
37.78 -74.41 -29.38 -46.16 116.88 -80.12 -27.44 -77.18 -37.41 -54.59 125.92 -65.04 119.64
37.79 -75.12 -27.51 -43.21 118.00 -81.44 -26.30 -78.07 -35.20 -55.91 138.10 -62.90 124.78
37.81 -75.81 -25.55 -40.14 119.08 -81.14 -22.58 -78.83 -32.87 -45.83 141.64 -60.53 127.38
37.83 -76.45 -23.56 -37.00 120.09 -79.62 -21.25 -79.03 -30.63 -12.50 134.44 -53.65 131.14
37.84 -77.01 -21.65 -34.01 120.97 -80.86 -18.89 -79.72 -28.82 -43.29 114.35 -53.84 125.26
37.86 -77.54 -19.70 -30.95 121.79 -83.55 -16.62 -80.38 -26.63 -41.04 136.19 -51.45 128.17
37.87 -78.02 -17.68 -27.77 122.56 -83.26 -11.75 -80.89 -24.20 -31.03 146.62 -46.77 131.13
37.89 -78.44 -15.71 -24.68 123.22 -83.26 -11.75 -81.43 -22.03 -33.68 135.79 -43.98 130.90
37.91 -78.85 -13.53 -21.25 123.85 -83.13 -9.34 -81.68 -19.71 -14.40 131.02 -39.81 132.73
37.92 -79.14 -11.71 -18.40 124.31 -85.89 -7.05 -82.23 -17.30 -37.10 165.11 -36.94 136.92
37.94 -79.41 -9.66 -15.17 124.74 -84.35 -4.59 -82.65 -15.01 -25.65 138.72 -34.04 138.20
37.96 -79.64 -7.59 -11.93 125.10 -82.83 -2.16 -82.79 -12.60 -8.41 146.02 -29.29 138.99
37.97 -79.80 -5.62 -8.83 125.35 -85.66 -1.04 -83.24 -10.44 -28.70 136.65 -27.58 138.49
37.99 -79.92 -3.56 -5.60 125.54 -85.54 3.73 -83.83 -7.95 -36.04 152.34 -29.93 140.28
38.00 -79.99 -1.54 -2.42 125.64 -88.45 3.69 -84.59 -5.69 -47.04 140.02 -30.31 142.85
38.02 -80.00 0.52 0.81 125.66 -88.39 7.28 -85.07 -3.30 -29.58 146.20 -29.16 143.85
38.04 -79.96 2.62 4.11 125.60 -85.46 9.68 -85.29 -1.15 -13.17 128.24 -27.38 142.01
38.05 -79.86 4.66 7.33 125.45 -88.36 10.86 -85.81 1.11 -31.31 138.67 -27.14 142.30
38.07 -79.72 6.69 10.51 125.22 -88.36 13.25 -86.33 3.37 -32.38 139.78 -28.94 143.17
38.09 -79.53 8.70 13.66 124.92 -85.47 15.62 -86.29 5.63 2.65 141.22 -24.96 140.78
38.10 -79.28 10.68 16.78 124.54 -88.41 18.04 -86.69 7.90 -25.49 142.05 -24.95 141.12
38.12 -78.98 12.75 20.03 124.06 -85.54 20.38 -86.96 10.15 -16.29 135.66 -25.74 140.08
38.13 -78.62 14.80 23.25 123.49 -85.59 22.77 -86.96 12.53 0.40 143.63 -22.83 140.78
38.15 -78.22 16.77 26.34 122.87 -85.70 26.36 -86.97 14.79 -1.05 141.68 -19.33 139.71
38.17 -77.77 18.74 29.44 122.17 -85.70 26.36 -86.70 17.06 17.05 140.79 -12.92 139.79
38.18 -77.24 20.82 32.70 121.33 -85.75 27.56 -86.43 19.09 15.51 119.01 -8.41 137.07
38.20 -76.72 22.66 35.59 120.52 -83.02 31.06 -86.19 21.23 16.01 140.41 -5.49 138.29
38.22 -76.09 24.71 38.81 119.52 -83.02 31.06 -85.66 23.25 31.30 118.30 0.77 136.25
38.23 -75.45 26.58 41.75 118.52 -83.14 33.46 -85.13 25.27 33.19 128.27 7.33 135.10
38.25 -74.75 28.50 44.77 117.42 -86.15 36.01 -85.20 27.31 -4.22 125.34 6.64 133.51
38.26 -73.99 30.41 47.77 116.23 -80.49 36.95 -84.41 29.20 48.43 115.66 14.03 130.87
38.28 -73.19 32.29 50.73 114.97 -80.56 38.15 -83.91 30.97 30.56 109.07 18.72 128.22
38.30 -72.36 34.13 53.61 113.66 -80.71 40.58 -83.42 32.75 30.45 111.03 21.72 124.95
38.31 -71.46 35.97 56.51 112.24 -78.14 44.07 -82.67 34.52 46.25 108.31 26.45 121.62
38.33 -70.53 37.75 59.30 110.79 -78.23 45.29 -81.92 36.42 46.86 118.66 29.43 119.41
38.35 -69.55 39.53 62.09 109.25 -78.41 47.74 -81.19 38.44 45.49 125.18 32.43 120.02
38.36 -68.52 41.30 64.87 107.62 -77.31 51.35 -80.62 40.47 34.96 124.20 34.33 118.40
38.38 -67.39 43.11 67.72 105.86 -76.02 52.49 -79.92 42.61 41.33 126.49 35.33 119.22
38.39 -66.30 44.77 70.33 104.14 -74.84 54.88 -79.09 44.75 52.38 135.30 37.25 119.92
38.41 -65.14 46.44 72.94 102.33 -74.84 54.88 -77.96 46.64 70.10 116.92 44.68 119.08
38.43 -63.91 48.12 75.59 100.39 -73.68 57.27 -77.27 48.67 40.98 122.40 43.94 119.76
38.44 -62.68 49.71 78.09 98.46 -68.35 58.09 -76.05 50.66 76.35 124.68 48.51 121.32
38.46 -61.40 51.29 80.56 96.45 -68.68 61.87 -74.85 52.79 74.42 131.76 52.91 123.39
38.48 -60.04 52.87 83.05 94.31 -67.57 64.29 -73.79 54.82 63.52 121.55 54.64 124.71
38.49 -58.68 54.37 85.40 92.18 -64.90 64.06 -72.46 56.69 83.01 116.88 58.25 124.54
38.51 -57.27 55.86 87.75 89.95 -63.80 66.49 -71.00 58.57 89.14 114.41 62.62 123.46
38.52 -55.73 57.39 90.16 87.54 -65.51 70.50 -69.82 60.48 68.36 110.94 65.96 122.13
38.54 -54.32 58.73 92.26 85.32 -62.84 70.24 -68.50 62.26 85.12 114.66 70.34 120.95
38.56 -52.79 60.11 94.41 82.93 -56.54 72.24 -66.67 63.99 112.13 106.34 76.31 118.05
38.57 -51.31 61.37 96.41 80.60 -59.14 72.48 -65.10 65.75 101.25 113.44 79.43 117.71
38.59 -49.71 62.68 98.46 78.09 -55.36 73.43 -63.27 67.37 111.34 98.15 86.46 115.28
38.60 -48.12 63.91 100.39 75.59 -55.60 76.05 -61.99 69.16 79.86 112.47 86.82 114.06
38.62 -46.56 65.06 102.19 73.13 -53.26 78.46 -60.45 70.82 99.74 107.30 89.35 111.61
38.64 -44.82 66.27 104.09 70.40 -49.55 79.44 -58.65 72.34 106.93 89.83 93.69 108.44
38.65 -43.18 67.34 105.78 67.83 -45.77 79.11 -56.74 73.84 122.77 96.59 97.66 106.41
38.67 -41.42 68.44 107.51 65.06 -45.98 81.77 -54.95 75.37 107.66 92.30 99.52 104.20
38.69 -39.64 69.49 109.16 62.26 -46.21 84.47 -53.02 76.77 117.48 85.05 104.43 101.61
38.70 -37.85 70.48 110.71 59.46 -43.69 84.25 -51.11 78.17 118.06 86.36 107.72 98.78
38.72 -35.94 71.47 112.27 56.45 -41.30 85.40 -49.58 79.48 88.82 76.68 105.39 95.82
38.73 -34.24 72.30 113.57 53.79 -40.16 86.65 -47.69 80.90 126.12 94.23 107.88 93.89
38.75 -32.35 73.17 114.93 50.82 -36.55 87.72 -45.81 82.33 113.86 86.54 108.13 92.73
38.77 -30.50 73.96 116.17 47.90 -36.65 89.10 -43.91 83.64 118.01 81.26 111.94 89.61
38.78 -28.59 74.72 117.37 44.91 -34.01 86.18 -41.99 84.41 117.74 47.23 113.74 83.61
38.80 -26.68 75.42 118.47 41.91 -31.83 90.11 -40.21 85.48 109.43 65.95 113.99 81.22
38.82 -24.77 76.07 119.49 38.90 -28.19 89.87 -38.46 86.55 109.31 66.89 112.65 78.25
38.83 -22.78 76.69 120.46 35.79 -27.06 91.17 -36.56 87.49 114.55 56.90 113.34 74.71
38.85 -20.85 77.23 121.32 32.76 -23.51 92.35 -34.29 88.28 142.18 49.33 115.81 71.14
38.87 -18.78 77.76 122.15 29.50 -23.58 93.75 -32.28 89.23 118.02 55.72 115.80 68.07
38.88 -16.83 78.21 122.85 26.43 -18.62 89.36 -30.01 89.63 142.27 24.86 121.15 62.89
38.90 -14.85 78.61 123.48 23.33 -18.73 92.11 -27.87 90.17 133.71 34.01 121.91 56.87
38.91 -12.86 78.96 124.03 20.21 -11.65 93.22 -25.38 90.72 155.14 34.27 126.04 51.64
38.93 -10.82 79.27 124.51 16.99 -11.65 93.22 -22.88 91.13 151.54 25.01 129.39 46.02
38.95 -8.81 79.51 124.90 13.84 -9.32 94.55 -20.41 91.97 153.80 52.16 132.99 46.51
38.96 -6.75 79.71 125.22 10.60 -6.96 94.50 -17.93 92.41 150.86 26.60 137.14 42.57
38.98 -4.76 79.86 125.44 7.48 -5.80 95.88 -15.69 93.01 141.15 37.91 140.32 39.68
38.99 -2.71 79.95 125.59 4.26 -1.07 94.42 -13.09 93.34 158.92 19.85 144.76 35.97
39.01 -0.64 80.00 125.66 1.00 0.11 95.81 -10.73 93.68 143.14 21.01 144.86 33.14
39.03 1.38 79.99 125.64 -2.17 0.10 97.23 -8.36 94.03 147.34 21.68 147.79 29.74
39.04 3.43 79.93 125.55 -5.39 4.82 95.82 -6.01 94.68 143.72 39.61 147.93 31.21
39.06 5.46 79.81 125.37 -8.58 9.51 93.08 -3.19 94.77 174.61 6.02 152.02 28.41
39.08 7.54 79.64 125.10 -11.85 9.49 91.70 -1.08 94.62 127.18 -9.18 149.23 24.07
39.09 9.54 79.43 124.77 -14.98 9.49 91.70 1.04 94.47 132.49 -9.56 147.32 20.61
39.11 11.57 79.16 124.34 -18.18 14.10 87.71 3.38 93.79 143.25 -41.83 146.27 11.21
39.12 13.59 78.84 123.84 -21.35 16.55 91.87 5.73 93.52 144.27 -16.15 145.61 6.93
39.14 15.59 78.47 123.25 -24.49 16.40 86.44 7.95 92.58 137.29 -58.40 145.22 -2.70
39.16 17.62 78.03 122.58 -27.68 18.83 89.21 9.94 92.06 120.39 -31.53 141.37 -7.83
39.17 19.63 77.56 121.82 -30.83 23.50 88.04 12.28 91.28 142.64 -47.40 141.32 -14.68
39.19 21.53 77.05 121.03 -33.82 28.32 89.64 15.10 90.52 180.16 -48.46 144.60 -21.69
39.21 23.50 76.47 120.12 -36.91 28.19 86.92 17.44 89.63 143.09 -54.50 144.54 -31.10
39.22 25.45 75.84 119.13 -39.98 30.58 87.05 19.54 89.03 129.13 -36.94 139.99 -35.40
39.24 27.38 75.17 118.07 -43.01 35.32 86.00 22.13 88.46 158.85 -35.06 143.16 -37.99
39.25 29.28 74.45 116.95 -45.99 35.17 83.31 24.70 87.62 159.07 -51.93 145.81 -42.22
39.27 31.17 73.68 115.73 -48.96 40.01 83.64 27.29 87.21 159.18 -25.01 147.41 -40.54
39.29 33.10 72.83 114.40 -51.99 42.28 81.16 29.86 86.14 153.60 -63.94 148.34 -45.32
39.30 34.90 71.99 113.07 -54.82 44.64 80.02 32.69 85.50 178.32 -40.54 152.44 -43.53
39.32 36.72 71.08 111.64 -57.68 47.01 78.89 35.50 84.47 174.17 -63.77 157.82 -46.76
39.34 38.58 70.08 110.09 -60.60 49.40 77.77 38.09 83.44 154.57 -61.29 159.01 -48.14
39.35 40.34 69.08 108.52 -63.37 49.20 75.16 40.18 81.99 129.45 -89.75 153.94 -52.27
39.37 42.08 68.04 106.87 -66.10 54.10 74.26 42.77 80.73 160.31 -78.29 155.66 -54.65
