#Task Selector: 5
#PID Parameters: kp: 0.02, kd: 0.04, ki: 0.00
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
9.76 80.00 0.00 0.00 0.00 82.36 -3.22 79.38 -3.84 33.52 -8.07 15.10 -1.91
9.78 80.00 0.00 0.00 0.00 82.50 -6.77 79.93 -3.97 33.72 -8.34 18.43 -1.30
9.80 80.00 0.00 0.00 0.00 79.66 -4.32 79.94 -4.09 0.24 -7.25 16.79 -2.70
9.81 80.00 0.00 0.00 0.00 77.04 -6.59 79.95 -4.44 0.73 -21.51 16.91 -6.26
9.83 80.00 0.00 0.00 0.00 76.95 -4.24 79.68 -4.55 -16.34 -6.73 13.69 -8.31
9.84 80.00 0.00 0.00 0.00 79.62 -3.14 79.95 -4.44 16.61 6.84 15.35 -7.62
9.86 80.00 0.00 0.00 0.00 79.75 -6.68 79.96 -4.80 0.78 -21.70 13.79 -9.05
9.88 80.00 0.00 0.00 0.00 79.79 -7.86 79.71 -5.38 -15.49 -35.61 8.77 -12.52
9.89 80.00 0.00 0.00 0.00 77.08 -7.76 79.44 -5.61 -16.32 -14.13 5.51 -13.19
9.91 80.00 0.00 0.00 0.00 79.79 -7.86 79.45 -5.84 0.56 -14.24 3.80 -13.07
9.93 80.00 0.00 0.00 0.00 86.71 -6.93 79.89 -6.21 27.94 -23.83 3.24 -14.65
9.94 80.00 0.00 0.00 0.00 77.08 -7.76 79.35 -6.31 -31.85 -5.83 -3.31 -14.40
9.96 80.00 0.00 0.00 0.00 77.04 -6.59 79.09 -6.54 -17.84 -15.44 -5.12 -15.22
9.97 80.00 0.00 0.00 0.00 82.55 -7.96 79.64 -6.68 32.44 -8.10 -1.95 -13.88
9.99 80.00 0.00 0.00 0.00 77.04 -6.59 79.64 -6.91 0.53 -15.13 -0.26 -14.72
10.01 80.00 0.00 0.00 0.00 77.08 -7.76 79.39 -7.37 -15.17 -27.64 -3.44 -18.16
10.02 80.00 0.00 0.00 0.00 77.04 -6.59 79.12 -7.37 -16.91 0.57 -5.21 -15.94
10.04 80.00 0.00 0.00 0.00 79.84 -9.05 79.13 -7.48 0.32 -7.35 -3.63 -13.11
10.05 80.00 0.00 0.00 0.00 79.70 -5.50 79.39 -7.26 15.69 13.59 -0.43 -10.34
10.07 80.00 0.00 0.00 0.00 76.99 -5.41 79.11 -7.01 -17.85 15.62 -2.27 -7.35
10.09 80.00 0.00 0.00 0.00 77.04 -6.59 78.14 -6.98 -59.31 2.08 -10.99 -4.76
10.10 80.00 0.00 0.00 0.00 76.95 -4.24 78.13 -6.63 -0.78 21.28 -7.89 -2.05
10.12 80.00 0.00 0.00 0.00 76.88 -1.90 78.11 -6.16 -0.96 29.07 -6.20 2.40
10.14 80.00 0.00 0.00 0.00 82.45 -5.59 78.10 -5.92 -0.59 14.37 -9.50 4.65
10.15 80.00 0.00 0.00 0.00 82.41 -4.40 78.64 -5.70 33.93 13.81 -6.16 7.54
10.17 80.00 0.00 0.00 0.00 79.62 -3.14 78.89 -5.24 15.50 28.25 -3.10 13.13
10.18 80.00 0.00 0.00 0.00 82.36 -3.22 79.42 -4.90 32.17 20.34 1.81 15.11
10.20 80.00 0.00 0.00 0.00 82.50 -6.77 79.69 -4.67 16.09 13.79 3.39 17.22
10.22 80.00 0.00 0.00 0.00 82.36 -3.22 79.96 -4.45 16.67 14.26 3.49 17.29
10.23 80.00 0.00 0.00 0.00 82.29 -0.86 80.49 -3.99 32.52 27.95 8.52 18.52
10.25 80.00 0.00 0.00 0.00 82.33 -2.04 81.02 -3.54 31.19 26.83 17.58 21.00
10.27 80.00 0.00 0.00 0.00 82.55 -7.96 81.57 -3.91 36.94 -24.59 21.35 16.41
10.28 80.00 0.00 0.00 0.00 82.33 -2.04 82.12 -3.92 32.02 -0.82 24.64 13.42
10.30 80.00 0.00 0.00 0.00 82.29 -0.86 82.10 -3.45 -1.01 30.09 24.60 14.99
10.31 80.00 0.00 0.00 0.00 82.36 -3.22 82.10 -3.33 -0.25 7.07 21.19 14.32
10.33 80.00 0.00 0.00 0.00 79.52 0.38 82.09 -2.98 -0.64 22.63 19.57 13.76
10.35 80.00 0.00 0.00 0.00 82.45 -5.59 82.10 -3.22 0.51 -14.20 16.41 10.30
10.36 80.00 0.00 0.00 0.00 82.41 -4.40 82.09 -2.98 -0.58 14.89 14.74 10.41
10.38 80.00 0.00 0.00 0.00 82.29 -0.86 82.08 -2.74 -0.45 14.65 13.03 10.45
10.40 80.00 0.00 0.00 0.00 82.36 -3.22 82.09 -2.98 0.45 -14.47 9.82 6.21
10.41 80.00 0.00 0.00 0.00 82.33 -2.04 82.09 -2.98 -0.00 0.00 6.70 3.53
10.43 80.00 0.00 0.00 0.00 82.33 -2.04 82.07 -2.39 -1.36 36.24 2.87 9.61
10.44 80.00 0.00 0.00 0.00 82.41 -4.40 82.07 -2.62 0.48 -14.26 -0.28 8.27
10.46 80.00 0.00 0.00 0.00 82.45 -5.59 82.09 -3.09 0.98 -29.41 -0.08 2.31
10.48 80.00 0.00 0.00 0.00 82.26 0.32 82.08 -2.74 -0.64 21.80 -0.12 3.79
10.49 80.00 0.00 0.00 0.00 82.45 -5.59 82.37 -3.34 18.20 -37.07 1.76 -2.18
10.51 80.00 0.00 0.00 0.00 82.45 -5.59 82.37 -3.34 0.00 0.00 1.71 -0.76
10.53 80.00 0.00 0.00 0.00 82.45 -5.59 82.38 -3.46 0.28 -7.40 1.79 -2.99
10.54 80.00 0.00 0.00 0.00 83.84 -5.63 82.53 -3.93 9.48 -29.22 2.79 -7.38
10.56 80.00 0.00 0.00 0.00 82.33 -2.04 82.53 -3.82 -0.23 7.03 2.72 -5.23
10.57 80.00 0.00 0.00 0.00 82.45 -5.59 82.54 -4.17 0.78 -22.53 2.80 -7.48
10.59 80.00 0.00 0.00 0.00 82.41 -4.40 82.55 -4.41 0.50 -14.95 2.98 -12.60
10.61 80.00 0.00 0.00 0.00 82.45 -5.59 82.55 -4.53 0.27 -7.32 2.96 -11.91
10.62 80.00 0.00 0.00 0.00 82.50 -6.77 82.56 -4.64 0.29 -7.26 2.89 -9.69
10.64 80.00 0.00 0.00 0.00 85.16 -3.30 82.85 -5.01 17.17 -21.47 4.68 -14.02
10.66 80.00 0.00 0.00 0.00 82.36 -3.22 82.84 -4.77 -0.54 14.95 2.80 -8.82
10.67 80.00 0.00 0.00 0.00 82.50 -6.77 82.84 -4.89 0.30 -7.42 2.83 -9.56
10.69 80.00 0.00 0.00 0.00 82.36 -3.22 82.84 -4.65 -0.52 14.40 2.75 -7.38
10.70 80.00 0.00 0.00 0.00 82.45 -5.59 82.70 -4.65 -8.51 0.28 0.95 -4.43
10.72 80.00 0.00 0.00 0.00 82.50 -6.77 82.71 -5.12 1.06 -29.49 1.08 -8.08
10.74 80.00 0.00 0.00 0.00 82.45 -5.59 82.71 -5.12 0.00 0.00 1.00 -5.83
10.75 80.00 0.00 0.00 0.00 82.45 -5.59 82.72 -5.24 0.27 -7.30 0.98 -5.06
10.77 80.00 0.00 0.00 0.00 82.41 -4.40 82.71 -5.12 -0.27 7.24 0.92 -3.61
10.79 80.00 0.00 0.00 0.00 85.25 -5.68 82.99 -5.01 16.49 6.56 2.54 -2.22
10.80 80.00 0.00 0.00 0.00 85.20 -4.49 82.99 -5.13 0.26 -7.21 0.85 -0.80
10.82 80.00 0.00 0.00 0.00 83.75 -3.26 83.13 -5.13 8.98 -0.26 1.81 -2.32
10.83 80.00 0.00 0.00 0.00 82.23 1.50 83.11 -4.31 -1.62 50.42 1.61 3.46
10.85 80.00 0.00 0.00 0.00 85.20 -4.49 83.39 -4.43 17.56 -7.87 3.42 1.24
10.87 80.00 0.00 0.00 0.00 85.30 -6.87 83.67 -4.56 17.49 -7.91 6.02 0.42
10.88 80.00 0.00 0.00 0.00 82.23 1.50 83.65 -3.74 -1.67 51.89 5.75 8.55
10.90 80.00 0.00 0.00 0.00 82.36 -3.22 83.64 -3.50 -0.51 14.01 5.70 9.95
10.92 80.00 0.00 0.00 0.00 85.16 -3.30 83.91 -3.27 16.88 14.27 7.36 12.11
10.93 80.00 0.00 0.00 0.00 85.16 -3.30 84.18 -3.16 16.50 6.61 9.04 12.05
10.95 80.00 0.00 0.00 0.00 85.16 -3.30 84.17 -2.92 -0.56 14.81 7.33 12.87
10.96 80.00 0.00 0.00 0.00 88.00 -3.38 84.45 -2.81 18.38 7.26 9.14 14.32
10.98 80.00 0.00 0.00 0.00 88.14 -6.98 84.89 -3.18 27.01 -22.92 10.95 12.06
11.00 80.00 0.00 0.00 0.00 82.50 -6.77 84.92 -4.01 1.62 -50.27 11.27 1.99
11.01 80.00 0.00 0.00 0.00 85.30 -6.87 84.93 -4.25 0.62 -15.21 9.58 1.25
11.03 80.00 0.00 0.00 0.00 88.26 -9.39 85.23 -4.50 18.19 -15.43 9.65 0.50
11.04 80.00 0.00 0.00 0.00 88.14 -6.98 85.82 -5.35 36.80 -52.79 13.49 -9.96
11.06 80.00 0.00 0.00 0.00 85.20 -4.49 86.10 -5.48 17.02 -7.63 15.24 -12.13
11.08 80.00 0.00 0.00 0.00 88.14 -6.98 86.40 -5.84 18.13 -22.34 15.37 -15.79
11.09 80.00 0.00 0.00 0.00 88.04 -4.58 86.69 -5.97 18.17 -8.07 15.54 -17.26
11.11 80.00 0.00 0.00 0.00 85.30 -6.87 86.70 -6.33 0.85 -21.65 15.68 -20.90
11.13 80.00 0.00 0.00 0.00 88.09 -5.78 86.71 -6.57 0.58 -14.77 13.90 -23.11
11.14 80.00 0.00 0.00 0.00 88.00 -3.38 86.70 -6.21 -0.91 22.32 11.10 -18.58
11.16 80.00 0.00 0.00 0.00 88.00 -3.38 87.25 -5.87 33.88 20.89 14.33 -11.47
11.17 80.00 0.00 0.00 0.00 88.26 -9.39 87.54 -6.12 18.05 -15.32 16.07 -11.48
11.19 80.00 0.00 0.00 0.00 88.14 -6.98 87.53 -5.88 -0.72 14.98 14.18 -8.44
11.21 80.00 0.00 0.00 0.00 90.99 -5.88 87.81 -5.77 17.18 6.62 12.22 -2.50
11.22 80.00 0.00 0.00 0.00 88.04 -4.58 88.10 -5.78 18.11 -0.59 12.33 -1.79
11.24 80.00 0.00 0.00 0.00 88.09 -5.78 88.09 -5.66 -0.32 7.34 10.49 1.18
11.26 80.00 0.00 0.00 0.00 88.09 -5.78 88.10 -5.78 0.29 -7.21 8.70 1.26
11.27 80.00 0.00 0.00 0.00 90.84 -2.27 88.65 -5.32 33.03 27.40 11.92 6.17
11.29 80.00 0.00 0.00 0.00 87.95 -2.19 88.64 -4.96 -0.89 23.50 11.77 9.99
11.30 80.00 0.00 0.00 0.00 90.93 -4.68 88.93 -5.09 18.10 -7.97 13.67 6.96
11.32 80.00 0.00 0.00 0.00 90.80 -1.07 89.21 -4.86 17.08 14.07 11.99 6.28
11.34 80.00 0.00 0.00 0.00 88.04 -4.58 89.19 -4.38 -1.31 29.09 10.05 10.72
11.35 80.00 0.00 0.00 0.00 88.09 -5.78 89.19 -4.26 -0.32 7.43 10.09 9.97
11.37 80.00 0.00 0.00 0.00 90.89 -3.47 89.18 -4.02 -0.62 15.11 8.31 10.82
11.39 80.00 0.00 0.00 0.00 87.88 0.20 89.16 -3.54 -0.98 29.00 6.40 13.78
11.40 80.00 0.00 0.00 0.00 90.80 -1.07 89.43 -3.07 16.64 28.88 8.10 15.93
11.42 80.00 0.00 0.00 0.00 90.73 1.32 89.70 -2.36 15.97 42.95 9.67 20.95
11.43 80.00 0.00 0.00 0.00 87.85 1.39 89.40 -1.99 -18.68 22.82 4.50 20.49
11.45 80.00 0.00 0.00 0.00 90.80 -1.07 89.68 -1.88 18.00 7.06 6.39 18.84
11.47 80.00 0.00 0.00 0.00 93.71 0.06 89.96 -1.41 16.68 28.49 6.24 22.49
11.48 80.00 0.00 0.00 0.00 90.93 -4.68 89.97 -1.77 0.79 -21.45 4.61 18.94
11.50 80.00 0.00 0.00 0.00 90.73 1.32 90.24 -1.18 17.32 38.02 6.48 19.83
11.52 80.00 0.00 0.00 0.00 90.70 2.52 90.50 -0.35 15.75 50.04 8.09 24.09
11.53 80.00 0.00 0.00 0.00 90.70 2.52 90.48 0.25 -1.14 36.90 8.03 26.27
11.55 80.00 0.00 0.00 0.00 90.89 -3.47 90.78 -0.12 18.60 -22.70 9.99 21.10
11.57 80.00 0.00 0.00 0.00 89.28 1.36 90.63 0.13 -9.29 14.84 7.40 19.70
11.58 80.00 0.00 0.00 0.00 92.09 6.08 90.77 0.60 8.35 29.17 6.64 18.32
11.60 80.00 0.00 0.00 0.00 93.64 2.46 91.35 0.71 36.13 6.72 12.12 16.71
11.61 80.00 0.00 0.00 0.00 93.64 2.46 91.63 1.06 17.41 21.69 12.06 18.17
11.63 80.00 0.00 0.00 0.00 90.73 1.32 91.33 1.19 -18.69 7.98 8.52 16.12
11.65 80.00 0.00 0.00 0.00 93.71 0.06 91.61 1.66 16.50 28.19 10.09 21.08
11.66 80.00 0.00 0.00 0.00 90.77 0.13 91.62 1.54 0.21 -7.49 8.38 16.53
11.68 80.00 0.00 0.00 0.00 93.88 -4.78 91.93 0.81 19.91 -45.69 8.80 6.96
11.70 80.00 0.00 0.00 0.00 90.80 -1.07 91.94 0.46 0.60 -21.51 8.97 1.12
11.71 80.00 0.00 0.00 0.00 93.74 -1.15 92.23 0.69 17.44 14.17 8.86 4.81
11.73 80.00 0.00 0.00 0.00 93.88 -4.78 92.69 0.07 29.07 -38.77 12.69 -0.55
11.74 80.00 0.00 0.00 0.00 90.84 -2.27 92.56 -0.76 -7.70 -51.41 11.09 -8.61
11.76 80.00 0.00 0.00 0.00 93.74 -1.15 92.57 -1.12 0.61 -20.94 7.54 -11.38
11.78 80.00 0.00 0.00 0.00 93.74 -1.15 92.58 -1.48 0.68 -23.27 5.86 -15.88
11.79 80.00 0.00 0.00 0.00 93.79 -2.36 92.89 -1.85 18.74 -22.59 9.61 -18.93
11.81 80.00 0.00 0.00 0.00 90.99 -5.88 92.62 -2.45 -16.57 -36.20 6.30 -25.37
11.83 80.00 0.00 0.00 0.00 91.04 -7.09 92.65 -3.17 1.73 -45.22 6.45 -29.14
11.84 80.00 0.00 0.00 0.00 93.94 -5.99 92.65 -3.29 0.33 -7.44 4.49 -25.32
11.86 80.00 0.00 0.00 0.00 90.89 -3.47 92.66 -3.53 0.52 -14.61 4.48 -24.63
11.87 80.00 0.00 0.00 0.00 90.89 -3.47 92.37 -3.76 -17.21 -13.99 1.02 -27.44
11.89 80.00 0.00 0.00 0.00 90.99 -5.88 92.08 -3.87 -18.01 -6.86 -3.69 -24.25
11.91 80.00 0.00 0.00 0.00 93.94 -5.99 92.39 -4.24 19.05 -22.91 -1.01 -21.40
11.92 80.00 0.00 0.00 0.00 93.79 -2.36 92.40 -4.37 0.26 -7.25 -1.05 -20.03
11.94 80.00 0.00 0.00 0.00 93.83 -3.57 92.41 -4.61 0.57 -15.54 -1.06 -19.26
11.95 80.00 0.00 0.00 0.00 93.94 -5.99 92.42 -4.97 0.92 -22.20 -2.84 -19.22
11.97 80.00 0.00 0.00 0.00 93.94 -5.99 92.72 -4.98 19.62 -0.73 0.78 -15.67
11.99 80.00 0.00 0.00 0.00 93.83 -3.57 93.00 -4.63 16.73 21.12 2.28 -9.04
12.00 80.00 0.00 0.00 0.00 93.94 -5.99 93.00 -4.63 0.00 0.00 2.25 -8.30
12.02 80.00 0.00 0.00 0.00 90.99 -5.88 93.01 -4.87 0.63 -15.31 2.26 -8.37
12.04 80.00 0.00 0.00 0.00 90.99 -5.88 93.02 -5.11 0.61 -14.87 4.04 -8.45
12.05 80.00 0.00 0.00 0.00 93.88 -4.78 93.31 -5.00 17.98 6.85 7.64 -7.08
12.07 80.00 0.00 0.00 0.00 88.00 -3.38 92.71 -4.74 -35.19 15.45 2.21 -3.25
12.08 80.00 0.00 0.00 0.00 90.99 -5.88 92.43 -5.09 -17.48 -22.00 0.44 -4.72
12.10 80.00 0.00 0.00 0.00 93.71 0.06 92.42 -4.73 -0.78 22.09 0.30 -0.96
12.12 80.00 0.00 0.00 0.00 93.74 -1.15 92.40 -4.25 -1.20 29.93 0.09 4.25
12.13 80.00 0.00 0.00 0.00 92.35 -3.52 92.24 -4.00 -9.87 15.39 -2.86 5.86
12.15 80.00 0.00 0.00 0.00 93.71 0.06 92.23 -3.64 -0.78 22.11 -4.61 5.96
12.17 80.00 0.00 0.00 0.00 93.79 -2.36 92.21 -3.27 -0.94 22.54 -4.70 8.22
12.18 80.00 0.00 0.00 0.00 93.67 1.26 92.48 -2.56 16.50 43.90 -3.11 14.14
12.20 80.00 0.00 0.00 0.00 92.16 2.49 92.60 -1.72 6.68 47.50 -2.51 20.38
12.21 80.00 0.00 0.00 0.00 93.71 0.06 92.58 -1.24 -1.20 32.67 -4.43 22.96
12.23 80.00 0.00 0.00 0.00 93.67 1.26 93.15 -0.77 34.94 28.59 2.59 24.27
12.25 80.00 0.00 0.00 0.00 93.71 0.06 93.42 -0.18 16.54 36.12 5.99 30.08
12.26 80.00 0.00 0.00 0.00 93.71 0.06 93.42 -0.18 -0.00 0.00 6.07 27.88
12.28 80.00 0.00 0.00 0.00 90.77 0.13 93.12 -0.05 -18.62 7.99 4.32 25.68
12.30 80.00 0.00 0.00 0.00 93.64 2.46 93.25 0.55 7.72 35.91 6.08 27.73
12.31 80.00 0.00 0.00 0.00 93.71 0.06 93.25 0.55 0.00 0.00 6.16 25.52
12.33 80.00 0.00 0.00 0.00 93.61 3.67 93.23 1.15 -1.08 37.19 6.15 26.99
12.34 80.00 0.00 0.00 0.00 93.67 1.26 93.23 1.15 0.00 0.00 4.50 22.60
12.36 80.00 0.00 0.00 0.00 90.68 3.72 93.09 1.27 -9.17 7.54 2.91 18.60
12.38 80.00 0.00 0.00 0.00 93.67 1.26 93.08 1.39 -0.21 7.31 3.01 16.06
12.39 80.00 0.00 0.00 0.00 90.80 -1.07 92.80 1.16 -17.99 -14.62 -2.28 11.74
12.41 80.00 0.00 0.00 0.00 93.71 0.06 92.80 1.16 0.00 0.00 -3.94 8.13
12.43 80.00 0.00 0.00 0.00 93.83 -3.57 92.81 0.80 0.80 -22.56 -3.86 5.87
12.44 80.00 0.00 0.00 0.00 93.67 1.26 93.10 0.91 17.75 6.92 -0.22 5.77
12.46 80.00 0.00 0.00 0.00 93.67 1.26 93.10 0.79 0.20 -7.62 -0.97 1.41
12.47 80.00 0.00 0.00 0.00 93.67 1.26 93.10 0.91 -0.21 7.19 -0.99 2.13
12.49 80.00 0.00 0.00 0.00 93.67 1.26 93.10 0.67 0.36 -14.57 -0.85 -3.04
12.51 80.00 0.00 0.00 0.00 93.83 -3.57 93.12 0.19 1.01 -29.90 -0.75 -6.03
12.52 80.00 0.00 0.00 0.00 93.71 0.06 93.42 -0.18 19.21 -23.21 2.09 -9.11
12.54 80.00 0.00 0.00 0.00 93.88 -4.78 93.44 -0.78 1.25 -35.34 2.24 -13.37
12.56 80.00 0.00 0.00 0.00 93.88 -4.78 93.75 -1.15 19.93 -23.99 6.03 -14.31
12.57 80.00 0.00 0.00 0.00 93.67 1.26 93.75 -1.03 -0.22 7.45 6.01 -13.56
12.59 80.00 0.00 0.00 0.00 93.88 -4.78 93.75 -1.15 0.31 -7.49 5.96 -12.06
12.61 80.00 0.00 0.00 0.00 93.83 -3.57 93.77 -1.64 0.99 -29.29 4.28 -15.68
12.62 80.00 0.00 0.00 0.00 93.67 1.26 93.77 -1.64 0.00 0.00 4.26 -14.92
12.64 80.00 0.00 0.00 0.00 93.71 0.06 93.77 -1.76 0.23 -8.02 4.31 -16.44
12.65 80.00 0.00 0.00 0.00 93.74 -1.15 93.78 -2.00 0.45 -14.70 4.32 -16.45
12.67 80.00 0.00 0.00 0.00 93.88 -4.78 93.79 -2.12 0.31 -7.39 4.25 -14.20
12.69 80.00 0.00 0.00 0.00 93.88 -4.78 93.80 -2.60 1.12 -30.35 2.44 -14.91
12.70 80.00 0.00 0.00 0.00 93.88 -4.78 93.80 -2.60 0.00 0.00 2.31 -11.38
12.72 80.00 0.00 0.00 0.00 93.74 -1.15 93.79 -2.24 -0.86 22.48 0.23 -6.73
12.73 80.00 0.00 0.00 0.00 93.83 -3.57 93.81 -2.72 0.99 -29.33 0.35 -10.41
12.75 80.00 0.00 0.00 0.00 93.79 -2.36 93.80 -2.48 -0.60 15.06 0.26 -8.15
12.77 80.00 0.00 0.00 0.00 93.79 -2.36 93.79 -2.36 -0.29 7.47 0.13 -4.48
12.78 80.00 0.00 0.00 0.00 93.83 -3.57 93.81 -2.84 1.02 -30.14 0.24 -7.49
12.80 80.00 0.00 0.00 0.00 93.74 -1.15 93.81 -2.96 0.24 -7.43 0.24 -7.43
12.82 80.00 0.00 0.00 0.00 93.67 1.26 93.80 -2.72 -0.44 14.48 0.15 -4.52
12.83 80.00 0.00 0.00 0.00 93.79 -2.36 93.80 -2.48 -0.60 14.99 0.06 -2.28
12.85 80.00 0.00 0.00 0.00 93.83 -3.57 93.79 -2.36 -0.31 7.38 -0.09 1.50
12.86 80.00 0.00 0.00 0.00 93.79 -2.36 93.78 -2.12 -0.62 15.40 -0.15 3.04
12.88 80.00 0.00 0.00 0.00 93.88 -4.78 93.79 -2.48 0.84 -21.78 0.02 -1.39
12.90 80.00 0.00 0.00 0.00 93.88 -4.78 93.80 -2.60 0.31 -7.45 -0.05 0.80
12.91 80.00 0.00 0.00 0.00 95.20 0.02 93.94 -2.36 8.63 14.54 0.88 0.75
12.93 80.00 0.00 0.00 0.00 93.88 -4.78 93.95 -2.61 0.60 -15.09 0.97 -1.51
12.94 80.00 0.00 0.00 0.00 93.88 -4.78 93.96 -2.73 0.31 -7.44 0.90 0.76
12.96 80.00 0.00 0.00 0.00 93.71 0.06 93.95 -2.61 -0.26 8.00 0.85 2.30
12.98 80.00 0.00 0.00 0.00 93.79 -2.36 93.96 -2.97 0.69 -21.54 0.96 -1.30
12.99 80.00 0.00 0.00 0.00 93.88 -4.78 93.97 -3.21 0.61 -15.17 1.08 -4.31
13.01 80.00 0.00 0.00 0.00 93.74 -1.15 93.96 -2.97 -0.54 14.76 1.06 -3.58
13.03 80.00 0.00 0.00 0.00 93.94 -5.99 93.98 -3.33 0.94 -22.57 1.21 -7.37
13.04 80.00 0.00 0.00 0.00 93.88 -4.78 93.98 -3.33 0.00 0.00 1.13 -5.19
13.06 80.00 0.00 0.00 0.00 95.38 -4.83 94.13 -3.34 9.04 -0.32 2.00 -4.48
13.08 80.00 0.00 0.00 0.00 93.74 -1.15 93.98 -3.45 -8.84 -7.11 0.25 -6.65
13.09 80.00 0.00 0.00 0.00 93.88 -4.78 93.98 -3.45 -0.00 0.00 0.19 -5.14
13.11 80.00 0.00 0.00 0.00 93.88 -4.78 93.98 -3.45 0.00 -0.00 0.16 -4.39
13.12 80.00 0.00 0.00 0.00 93.71 0.06 93.98 -3.45 0.00 0.00 0.19 -5.19
13.14 80.00 0.00 0.00 0.00 93.88 -4.78 93.99 -3.70 0.60 -15.02 0.18 -4.54
13.16 80.00 0.00 0.00 0.00 93.79 -2.36 93.98 -3.45 -0.55 13.69 0.06 -1.66
13.17 80.00 0.00 0.00 0.00 93.83 -3.57 93.99 -3.70 0.59 -16.07 0.18 -4.74
13.19 80.00 0.00 0.00 0.00 93.74 -1.15 93.97 -3.21 -1.22 30.46 -0.04 0.56
13.21 80.00 0.00 0.00 0.00 93.71 0.06 93.95 -2.73 -1.08 29.40 -0.15 3.50
13.22 80.00 0.00 0.00 0.00 93.71 0.06 93.79 -2.24 -10.21 29.80 -2.07 6.51
13.24 80.00 0.00 0.00 0.00 93.74 -1.15 93.79 -2.24 0.00 0.00 -1.19 7.23
13.25 80.00 0.00 0.00 0.00 93.71 0.06 93.77 -1.76 -1.09 29.66 -1.30 10.19
13.27 80.00 0.00 0.00 0.00 93.83 -3.57 93.76 -1.63 -0.31 7.58 -1.33 10.95
13.29 80.00 0.00 0.00 0.00 93.83 -3.57 93.78 -2.00 0.78 -22.07 -1.25 8.74
13.30 80.00 0.00 0.00 0.00 93.83 -3.57 93.77 -1.88 -0.31 7.46 -1.34 10.99
13.32 80.00 0.00 0.00 0.00 93.67 1.26 93.76 -1.51 -0.71 22.10 -1.36 11.83
13.34 80.00 0.00 0.00 0.00 93.71 0.06 93.75 -1.15 -0.79 22.46 -1.50 15.68
13.35 80.00 0.00 0.00 0.00 93.61 3.67 93.73 -0.67 -0.80 28.86 -1.45 15.52
13.37 80.00 0.00 0.00 0.00 93.74 -1.15 93.74 -0.79 0.24 -7.48 -1.32 11.84
13.38 80.00 0.00 0.00 0.00 93.74 -1.15 93.74 -0.91 0.24 -7.34 -0.28 8.12
13.40 80.00 0.00 0.00 0.00 93.74 -1.15 93.74 -0.91 0.00 0.00 -0.28 8.12
13.42 80.00 0.00 0.00 0.00 93.74 -1.15 93.75 -1.03 0.24 -7.60 -0.14 4.40
13.43 80.00 0.00 0.00 0.00 93.88 -4.78 93.75 -1.15 0.31 -7.43 -0.08 2.90
13.45 80.00 0.00 0.00 0.00 90.80 -1.07 93.45 -0.90 -18.49 15.23 -2.01 6.62
13.47 80.00 0.00 0.00 0.00 92.27 -1.11 93.29 -0.66 -9.80 15.37 -2.96 7.42
13.48 80.00 0.00 0.00 0.00 93.59 4.87 93.28 -0.30 -0.50 21.66 -2.93 7.37
13.50 80.00 0.00 0.00 0.00 93.79 -2.36 93.29 -0.54 0.50 -14.96 -2.80 3.63
13.51 80.00 0.00 0.00 0.00 93.79 -2.36 93.31 -1.14 1.08 -36.93 -2.62 -2.95
13.53 80.00 0.00 0.00 0.00 93.88 -4.78 93.32 -1.50 0.87 -22.56 -2.55 -4.46
13.55 80.00 0.00 0.00 0.00 90.84 -2.27 93.03 -1.62 -17.75 -6.86 -4.35 -4.41
13.56 80.00 0.00 0.00 0.00 90.89 -3.47 92.75 -1.85 -17.28 -14.05 -6.08 -5.81
13.58 80.00 0.00 0.00 0.00 93.88 -4.78 92.76 -2.21 0.86 -22.52 -6.02 -7.31
13.60 80.00 0.00 0.00 0.00 93.83 -3.57 92.76 -2.09 -0.31 7.46 -6.08 -5.82
13.61 80.00 0.00 0.00 0.00 93.83 -3.57 93.06 -2.34 18.73 -15.43 -2.36 -8.88
13.63 80.00 0.00 0.00 0.00 90.93 -4.68 92.93 -2.70 -8.13 -21.79 -2.19 -12.60
13.64 80.00 0.00 0.00 0.00 90.77 0.13 92.64 -3.17 -17.55 -29.47 -3.90 -17.71
13.66 80.00 0.00 0.00 0.00 94.00 -7.21 92.66 -3.66 1.25 -29.08 -3.82 -19.12
13.68 80.00 0.00 0.00 0.00 93.88 -4.78 92.67 -3.90 0.61 -15.26 -3.87 -16.96
13.69 80.00 0.00 0.00 0.00 93.79 -2.36 92.66 -3.66 -0.59 14.72 -4.01 -13.23
13.71 80.00 0.00 0.00 0.00 96.89 -4.89 93.27 -3.92 38.23 -16.53 1.58 -14.19
13.73 80.00 0.00 0.00 0.00 93.83 -3.57 93.56 -3.93 18.06 -0.58 5.12 -12.85
13.74 80.00 0.00 0.00 0.00 97.14 -9.79 93.89 -4.43 18.21 -27.97 6.85 -13.39
13.76 80.00 0.00 0.00 0.00 93.88 -4.78 93.90 -4.55 0.35 -8.32 6.92 -14.97
13.77 80.00 0.00 0.00 0.00 90.93 -4.68 93.61 -4.66 -16.61 -6.36 3.38 -14.06
13.79 80.00 0.00 0.00 0.00 90.99 -5.88 93.61 -4.78 0.34 -7.98 4.23 -12.68
13.81 80.00 0.00 0.00 0.00 90.84 -2.27 93.62 -5.02 0.47 -14.45 6.03 -11.18
